,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Maryland Department of Transportation
State Highway Administration
Highway Information Services Division",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Volume Count Detail Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Location ID :,,,,,,,B1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Location :,,,,,,,MD315-.10 MI E OF WRIGHT RD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date  Range:,,,,,,,07/18/2018,,,,,,,,,,to,,,,07/19/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date:  7/15/2018,,,,,,,,,,,,,,,Direction:   Eastbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Beginning Hour ,,,,,,,,Sun,,,,,,Mon,,,,,Tue,,,,Wed,,,Thu,,,,,Fri,,,Sat,,,,,Daily Avg,,,,Weekday Avg,,,Weekend Avg,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,1 ,,,0 ,,,,0 ,,,,0 ,,,1 ,,,,,,1 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,2 ,,,0 ,,,,0 ,,,,0 ,,,2 ,,,,,,2 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,1 ,,,1 ,,,,0 ,,,,0 ,,,1 ,,,,,,1 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,2 ,,,0 ,,,,0 ,,,,0 ,,,2 ,,,,,,2 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,4 ,,,3 ,,,,0 ,,,,0 ,,,4 ,,,,,,4 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,9 ,,,7 ,,,,0 ,,,,0 ,,,8 ,,,,,,8 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,6: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,19 ,,,22 ,,,,0 ,,,,0 ,,,21 ,,,,,,21 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,20 ,,,24 ,,,,0 ,,,,0 ,,,22 ,,,,,,22 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,8: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,26 ,,,24 ,,,,0 ,,,,0 ,,,25 ,,,,,,25 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,9: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,26 ,,,14 ,,,,0 ,,,,0 ,,,20 ,,,,,,20 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,10: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,25 ,,,21 ,,,,0 ,,,,0 ,,,23 ,,,,,,23 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,11: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,15 ,,,18 ,,,,0 ,,,,0 ,,,17 ,,,,,,17 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,12: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,16 ,,,23 ,,,,0 ,,,,0 ,,,20 ,,,,,,20 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,13: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,22 ,,,24 ,,,,0 ,,,,0 ,,,23 ,,,,,,23 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,14: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,9 ,,,12 ,,,,0 ,,,,0 ,,,11 ,,,,,,11 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,15: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,24 ,,,16 ,,,,0 ,,,,0 ,,,20 ,,,,,,20 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,16: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,15 ,,,21 ,,,,0 ,,,,0 ,,,18 ,,,,,,18 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,17: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,15 ,,,21 ,,,,0 ,,,,0 ,,,18 ,,,,,,18 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,18: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,22 ,,,18 ,,,,0 ,,,,0 ,,,20 ,,,,,,20 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,11 ,,,13 ,,,,0 ,,,,0 ,,,12 ,,,,,,12 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,20: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,8 ,,,9 ,,,,0 ,,,,0 ,,,9 ,,,,,,9 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,21: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,7 ,,,7 ,,,,0 ,,,,0 ,,,7 ,,,,,,7 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,8 ,,,6 ,,,,0 ,,,,0 ,,,7 ,,,,,,7 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,9 ,,,7 ,,,,0 ,,,,0 ,,,8 ,,,,,,8 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total :,,,,,,,0 ,,,,,,0 ,,,,,0 ,,,316 ,,,,311 ,,,,0 ,,,,0 ,,,316 ,,,,,,316 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMPeak Period HR. ,,,,,,,,,,,,,,,,,,,,,,8:00,,,,7:00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6AM to 12PM CT. ,,,,,,,,,,,,,,,,,,,,,,26 ,,,,24 ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PMPeak Period HR.,,,,,,,,,,,,,,,,,,,,,,13:00,,,,13:00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12PM to 6PM CT. ,,,,,,,,,,,,,,,,,,,,,,24 ,,,,24 ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date:  7/15/2018,,,,,,,,,,,,,,,Direction:   Westbound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Beginning Hour ,,,,,,,,Sun,,,,,,Mon,,,,,Tue,,,,Wed,,,Thu,,,,,Fri,,,Sat,,,,,Daily Avg,,,,Weekday Avg,,,Weekend Avg,,,,,
